0.116000, -0.516176, -1.284389, 20.179989 
0.117000, -0.524626, -1.287141, 20.140292 
0.118000, -0.533014, -1.289977, 20.100686 
0.119000, -0.541340, -1.292898, 20.061172 
0.120000, -0.549608, -1.295902, 20.021750 
0.121000, -0.557817, -1.298991, 19.982419 
0.122000, -0.565970, -1.302165, 19.943179 
0.123000, -0.574068, -1.305422, 19.904029 
0.124000, -0.582113, -1.308765, 19.864970 
0.125000, -0.590106, -1.312191, 19.826002 
0.126000, -0.598049, -1.315703, 19.787125 
0.127000, -0.605943, -1.319299, 19.748337 
0.128000, -0.613790, -1.322980, 19.709640 
0.129000, -0.621591, -1.326745, 19.671033 
0.130000, -0.629348, -1.330596, 19.632515 
0.131000, -0.637062, -1.334531, 19.594088 
0.132000, -0.644734, -1.338552, 19.555750 
0.133000, -0.652366, -1.342657, 19.517501 
0.134000, -0.659959, -1.346848, 19.479342 
0.135000, -0.667515, -1.351125, 19.441272 
0.136000, -0.675034, -1.355487, 19.403292 
0.137000, -0.682519, -1.359934, 19.365400 
0.138000, -0.689971, -1.364468, 19.327598 
0.139000, -0.697390, -1.369087, 19.289884 
0.140000, -0.704779, -1.373792, 19.252259 
0.141000, -0.712138, -1.378584, 19.214723 
0.142000, -0.719469, -1.383461, 19.177275 
0.143000, -0.726773, -1.388426, 19.139916 
0.144000, -0.734051, -1.393476, 19.102645 
0.145000, -0.741305, -1.398614, 19.065462 
0.146000, -0.748535, -1.403839, 19.028368 
0.147000, -0.755744, -1.409150, 18.991362 
0.148000, -0.762931, -1.414549, 18.954445 
0.149000, -0.770099, -1.420036, 18.917615 
0.150000, -0.777248, -1.425610, 18.880873 
0.151000, -0.784380, -1.431273, 18.844220 
0.152000, -0.791496, -1.437023, 18.807654 
0.153000, -0.798597, -1.442862, 18.771176 
0.154000, -0.805684, -1.448789, 18.734786 
0.155000, -0.812758, -1.454805, 18.698484 
0.156000, -0.819820, -1.460910, 18.662269 
0.157000, -0.826872, -1.467104, 18.626142 
0.158000, -0.833915, -1.473388, 18.590103 
0.159000, -0.840949, -1.479762, 18.554151 
0.160000, -0.847976, -1.486226, 18.518288 
0.161000, -0.854997, -1.492780, 18.482511 
0.162000, -0.862012, -1.499424, 18.446823 
0.163000, -0.869024, -1.506160, 18.411221 
0.164000, -0.876032, -1.512986, 18.375708 
0.165000, -0.883039, -1.519905, 18.340282 
0.166000, -0.890044, -1.526915, 18.304943 
0.167000, -0.897050, -1.534017, 18.269693 
0.168000, -0.904057, -1.541211, 18.234529 
0.169000, -0.911065, -1.548499, 18.199454 
